PRIMARY_TAG,Date,Well,OilDay,Injgas,AnnulusA,AnnulusB,WHP,WaterDay,Choke,TotLiq
5305,2016-12-02 00:00:00,E,50,14944.0058,80.76104157,139.2114876,40.24388889,27,7,77
5306,2016-12-02 00:00:00,G,39,26464.61599,74.18496424,74.36449542,29.45881944,92,7,131
5307,2016-12-02 00:00:00,H,33,13722.33544,96.44753921,98.73486032,55.56909722,9,7,42
5308,2016-12-03 00:00:00,A,62,9101.222828,67.4367027,70.94169205,29.00687023,0,7,62
5309,2016-12-03 00:00:00,B,63,15878.62008,75.11797224,79.46866025,28.18688411,19,7,82
5310,2016-12-03 00:00:00,D,26,19477.40981,79.36505899,88.45970039,34.60943789,62,7,88
5311,2016-12-03 00:00:00,E,53,14860.46632,80.23100892,138.0167253,39.7610687,22,7,75
5312,2016-12-03 00:00:00,G,39,26567.95982,76.20247352,74.1435187,29.55912561,92,7,131
5313,2016-12-03 00:00:00,H,33,14907.49961,96.867156,97.15620018,59.18480222,9,7,42
5314,2016-12-04 00:00:00,A,62,9154.527194,68.03699527,69.50656944,29.01041667,0,7,62
5315,2016-12-04 00:00:00,B,63,15902.09537,75.18251551,79.43939952,28.10152778,19,7,82
5316,2016-12-04 00:00:00,D,26,19356.87068,79.28300598,88.81408766,34.83451389,62,7,88
5317,2016-12-04 00:00:00,E,58,15027.34429,80.30754442,137.3619146,39.40458333,20,7,78
5318,2016-12-04 00:00:00,G,39,26577.83979,77.04005119,78.21327586,29.73743056,90,7,129
5319,2016-12-04 00:00:00,H,33,14986.38534,97.35544129,97.89784991,58.95826389,9,7,42
5320,2016-12-05 00:00:00,A,62,9065.378191,67.76796118,70.43038354,28.88993056,0,7,62
5321,2016-12-05 00:00:00,B,63,15934.01692,75.49581964,78.2187982,28.02138889,19,7,82
5322,2016-12-05 00:00:00,D,26,19420.20719,79.31585174,87.45377628,34.79673611,62,7,88
5323,2016-12-05 00:00:00,E,58,14971.27461,80.46452567,139.8535584,40.50951389,20,7,78
5324,2016-12-05 00:00:00,G,39,26583.49514,77.11976027,79.91199563,29.41597222,90,7,129
5325,2016-12-05 00:00:00,H,33,14973.45759,96.5738818,97.90196725,58.96979167,9,7,42
5326,2016-12-06 00:00:00,A,62,9102.067,68.04324697,70.50419428,28.77432339,0,7,62
5327,2016-12-06 00:00:00,B,63,15993.95345,75.4348527,79.50182211,27.95156142,19,7,82
5328,2016-12-06 00:00:00,D,26,19420.14036,79.91495922,87.9239423,34.60569049,62,7,88
5329,2016-12-06 00:00:00,E,58,14976.72245,80.61991718,138.3059491,40.5462179,20,7,78
5330,2016-12-06 00:00:00,G,39,26541.55129,76.92494429,80.29210826,29.39541985,90,7,129
5331,2016-12-06 00:00:00,H,33,14967.82206,96.46205174,97.76428518,58.8388619,9,7,42
5332,2016-12-07 00:00:00,A,62,9023.558541,68.02939925,71.4806576,28.92013889,0,7,62
5333,2016-12-07 00:00:00,B,63,15952.4667,75.03658332,80.50620432,27.87215278,19,7,82
5334,2016-12-07 00:00:00,D,26,19389.54271,79.70749871,88.01891588,34.60888889,62,7,88
5335,2016-12-07 00:00:00,E,58,14914.02178,80.62204439,139.1374723,40.02291667,20,7,78
5336,2016-12-07 00:00:00,G,39,26533.4423,76.29072238,79.28709764,29.20548611,90,7,129
5337,2016-12-07 00:00:00,H,33,14898.05391,95.84729354,97.48891186,58.27416667,9,7,42
5338,2016-12-08 00:00:00,A,62,9130.602827,67.85078212,70.2443537,28.89104167,0,7,62
5339,2016-12-08 00:00:00,B,63,16003.33335,75.01853071,80.36044611,27.92625,19,7,82
5340,2016-12-08 00:00:00,D,26,19466.41608,79.56233876,89.16202077,34.71180556,62,7,88
5341,2016-12-08 00:00:00,E,58,14982.45969,80.62524611,138.6172894,40.06555556,20,7,78
5342,2016-12-08 00:00:00,G,39,26528.10866,77.40820577,78.01120434,28.97506944,90,7,129
5343,2016-12-08 00:00:00,H,33,14954.79061,96.20744477,98.10171658,57.40305556,9,7,42
5344,2016-12-09 00:00:00,A,62,9112.258934,67.86983579,74.49587611,29.06335878,0,7,62
5345,2016-12-09 00:00:00,B,63,15979.92535,75.50036157,78.90437599,27.94378904,19,7,82
5346,2016-12-09 00:00:00,D,26,19460.99505,79.30626142,86.56214487,34.92477446,62,7,88
5347,2016-12-09 00:00:00,E,58,14902.63816,79.78784402,137.1969076,40.33032616,20,7,78
5348,2016-12-09 00:00:00,G,39,26528.59774,76.49508699,79.17041623,29.78258154,90,7,129
5349,2016-12-09 00:00:00,H,33,14951.05128,96.16680894,97.93876854,56.83039556,9,7,42
5350,2016-12-10 00:00:00,A,62,9054.642932,67.97631124,73.64514913,29.13236111,0,7,62
5351,2016-12-10 00:00:00,B,61,15988.53956,75.32144504,79.62901499,27.92840278,18,7,79
5352,2016-12-10 00:00:00,D,26,19399.55213,80.19498535,86.0349191,34.73381944,62,7,88
5353,2016-12-10 00:00:00,E,58,14912.58156,80.52874337,138.5133982,40.22638889,20,7,78
5354,2016-12-10 00:00:00,G,39,26525.7906,77.04463357,75.82481235,29.36416667,90,7,129
5355,2016-12-10 00:00:00,H,33,14907.06594,95.8149457,97.27064157,56.55263889,9,7,42
5356,2016-12-11 00:00:00,A,62,8984.130759,68.2926351,74.00742241,28.96465278,0,7,62
5357,2016-12-11 00:00:00,B,61,16051.27456,74.86823124,79.31718424,27.88708333,18,7,79
5358,2016-12-11 00:00:00,D,23,19428.43592,79.52321827,87.11490091,34.53805556,68,7,91
5359,2016-12-11 00:00:00,E,58,14944.43338,80.11094142,138.7736351,40.39944444,20,7,78
5360,2016-12-11 00:00:00,G,39,26513.51182,75.84472206,76.08448002,29.11361111,90,7,129
5361,2016-12-11 00:00:00,H,33,14966.88196,95.7218547,97.6323233,56.10173611,9,7,42
5362,2016-12-12 00:00:00,A,62,9043.05598,68.12222152,73.01661159,28.8685635,0,7,62
5363,2016-12-12 00:00:00,B,61,16049.13036,74.74880596,80.28026643,27.88299792,18,7,79
5364,2016-12-12 00:00:00,D,23,19497.18653,79.1130556,83.92426131,34.62123525,68,7,91
5365,2016-12-12 00:00:00,E,58,14941.92809,81.2711856,138.1179497,41.18903539,20,7,78
5366,2016-12-12 00:00:00,G,39,26517.2515,76.17521255,77.59895327,29.06599584,90,7,129
5367,2016-12-12 00:00:00,H,39,14912.39264,95.052053,98.24017613,55.844483,7,7,46
5368,2016-12-13 00:00:00,A,62,9065.570219,68.0120451,71.95468849,28.63465278,0,7,62
5369,2016-12-13 00:00:00,B,61,16641.20589,74.98547066,79.96159082,27.9075,18,7,79
5370,2016-12-13 00:00:00,D,23,19399.76001,78.81545364,84.45541405,34.32993056,68,7,91
5371,2016-12-13 00:00:00,E,53,14964.67265,81.19601624,138.3719386,41.13840278,17,7,70
5372,2016-12-13 00:00:00,G,39,26522.39694,76.39146424,77.91860718,28.77395833,90,7,129
5373,2016-12-13 00:00:00,H,39,14894.68236,94.8803878,97.27773731,55.27326389,7,7,46
5374,2016-12-14 00:00:00,A,62,9046.158118,68.03402881,72.50364507,28.68694444,0,7,62
5375,2016-12-14 00:00:00,B,61,17033.78022,75.15316397,79.67505107,28.03152778,18,7,79
5376,2016-12-14 00:00:00,D,23,19435.56112,79.13426104,83.83640174,33.57645833,68,7,91
5377,2016-12-14 00:00:00,E,53,14895.68863,80.60794388,139.7410031,41.07972222,17,7,70
5378,2016-12-14 00:00:00,G,39,26500.12784,75.80744698,75.32315237,28.81166667,90,7,129
5379,2016-12-14 00:00:00,H,39,14958.20131,94.27302064,96.87760854,54.17354167,7,7,46
5380,2016-12-15 00:00:00,A,62,9127.174745,68.06870521,74.85190946,28.75225538,0,7,62
5381,2016-12-15 00:00:00,B,63,17465.60862,75.43802695,78.68476009,28.15586398,16,7,79
5382,2016-12-15 00:00:00,D,23,19443.85098,78.71522056,81.35487039,32.82199861,68,7,91
5383,2016-12-15 00:00:00,E,53,14922.31122,81.13278957,139.8149572,40.89167245,17,7,70
5384,2016-12-15 00:00:00,G,39,26490.36778,75.76318451,75.76760019,29.17702984,90,7,129
5385,2016-12-15 00:00:00,H,39,14985.07781,92.91648232,94.91177534,52.66745316,7,7,46
5386,2016-12-16 00:00:00,A,62,9059.445885,67.75560845,71.86694721,28.64902778,0,7,62
5387,2016-12-16 00:00:00,B,63,18080.73656,75.77881455,79.9522572,28.413125,16,7,79
5388,2016-12-16 00:00:00,D,23,19380.62071,78.97319197,80.33818961,32.92847222,68,7,91
5389,2016-12-16 00:00:00,E,53,14950.19815,81.46136384,139.3468925,41.15916667,17,7,70
5390,2016-12-16 00:00:00,G,39,26536.08508,75.31447105,76.65287141,28.77291667,90,7,129
5391,2016-12-16 00:00:00,H,36,14932.04853,93.10459858,93.94817932,52.33916667,11,7,47
5392,2016-12-17 00:00:00,A,62,9059.541411,68.14446364,73.7450174,28.78430556,0,7,62
5393,2016-12-17 00:00:00,B,62,17672.08304,75.87092051,80.2464215,28.14972222,17,7,79
5394,2016-12-17 00:00:00,D,23,19467.27976,78.82696427,83.63200784,34.17770833,68,7,91
5395,2016-12-17 00:00:00,E,53,14943.38588,81.06230582,138.9552681,41.07069444,17,7,70
5396,2016-12-17 00:00:00,G,47,26433.22377,75.79973694,77.57236759,28.8825,88,7,135
5397,2016-12-17 00:00:00,H,36,14936.9908,92.63095002,94.59052568,52.19708333,11,7,47
5398,2016-12-18 00:00:00,A,62,9027.962536,67.89033946,74.15909807,28.66682859,0,7,62
5399,2016-12-18 00:00:00,B,61,16982.03296,75.5549817,79.85402733,27.86439972,19,7,80
5400,2016-12-18 00:00:00,D,23,19432.18109,79.31676025,88.33936835,33.37099237,68,7,91
5401,2016-12-18 00:00:00,E,53,14939.27017,80.89386165,139.5004539,41.19326856,17,7,70
5402,2016-12-18 00:00:00,G,47,26415.81278,75.78432792,81.3746313,29.06398334,88,7,135
5403,2016-12-18 00:00:00,H,36,14997.08521,93.02899153,94.54138799,52.15843164,11,7,47
5404,2016-12-19 00:00:00,A,62,9093.191859,67.61994277,73.80583065,28.80736111,0,7,62
5405,2016-12-19 00:00:00,B,61,17083.28556,74.78090455,80.54800214,27.81423611,19,7,80
5406,2016-12-19 00:00:00,D,23,19408.82814,79.1962689,86.42408056,33.61402778,68,7,91
5407,2016-12-19 00:00:00,E,53,14920.86109,81.80728317,138.8704557,41.22305556,17,7,70
5408,2016-12-19 00:00:00,G,47,26541.11432,75.89668361,80.99085797,28.67284722,88,7,135
5409,2016-12-19 00:00:00,H,36,14966.04521,92.75298583,94.25641499,51.92083333,11,7,47
5410,2016-12-20 00:00:00,A,62,9107.784484,67.72218102,74.37418287,28.81798611,0,7,62
5411,2016-12-20 00:00:00,B,61,16985.05196,74.97004194,81.05479391,27.88138889,19,7,80
5412,2016-12-20 00:00:00,D,23,19373.47963,79.08711208,86.9234064,33.65326389,68,7,91
5413,2016-12-20 00:00:00,E,53,14994.95509,81.44804422,140.0974323,41.03180556,17,7,70
5414,2016-12-20 00:00:00,G,47,26577.26409,75.41266724,80.2928686,28.67486111,88,7,135
5415,2016-12-20 00:00:00,H,36,14959.85282,93.97799531,94.80710485,51.95229167,11,7,47
5416,2016-12-21 00:00:00,A,62,9045.36572,67.97986436,73.46905754,28.93206107,0,7,62
5417,2016-12-21 00:00:00,B,61,16972.41598,74.93864552,79.24042987,27.92546842,19,7,80
5418,2016-12-21 00:00:00,D,23,19380.23001,78.80401827,87.87765274,33.64718945,68,7,91
5419,2016-12-21 00:00:00,E,53,14936.53193,80.94753125,140.7734582,41.13643303,17,7,70
5420,2016-12-21 00:00:00,G,47,26526.27282,75.16645705,79.33650101,29.03768217,88,7,135
5421,2016-12-21 00:00:00,H,36,15004.50256,92.92474587,95.0964271,51.85634976,11,7,47
5422,2016-12-22 00:00:00,A,62,9043.335314,67.96742521,74.94960847,29.01604167,0,7,62
5423,2016-12-22 00:00:00,B,61,17066.41926,74.85412947,80.7520999,27.96201389,19,7,80
5424,2016-12-22 00:00:00,D,23,19397.6264,78.93753814,87.9518026,33.65993056,68,7,91
5425,2016-12-22 00:00:00,E,53,14929.36427,81.30864579,137.7787969,41.24069444,17,7,70
5426,2016-12-22 00:00:00,G,47,26471.76858,75.18085554,76.00865713,28.81951389,88,7,135
5427,2016-12-22 00:00:00,H,36,14899.30326,92.61681183,94.64325983,51.80006944,11,7,47
5428,2016-12-23 00:00:00,A,62,9104.991504,68.57612702,73.10560487,29.01548611,0,7,62
5429,2016-12-23 00:00:00,B,61,17002.0694,75.12981211,79.97981364,27.96798611,19,7,80
5430,2016-12-23 00:00:00,D,23,19426.12953,78.95777015,86.94495634,33.80888889,68,7,91
5431,2016-12-23 00:00:00,E,53,14929.84582,81.25526565,139.4774198,40.97715278,17,7,70
5432,2016-12-23 00:00:00,G,47,26513.84906,75.85383619,75.3288263,28.729375,88,7,135
5433,2016-12-23 00:00:00,H,36,14555.27936,93.06387335,94.46109586,50.76222222,11,7,47
5434,2016-12-24 00:00:00,A,62,9075.018304,67.85121366,72.85650796,29.05045108,0,7,62
5435,2016-12-24 00:00:00,B,61,17015.02334,75.33000572,80.07131125,28,19,7,80
5436,2016-12-24 00:00:00,D,23,19422.29531,78.51398688,85.77289832,33.63907009,68,7,91
5437,2016-12-24 00:00:00,E,53,15001.11123,80.756894,140.7980684,41.12713393,17,7,70
5438,2016-12-24 00:00:00,G,47,26494.23597,75.25478945,76.42133132,28.70860514,88,7,135
5439,2016-12-24 00:00:00,H,36,14295.87413,92.80713032,94.70898971,51.40333102,11,7,47
5440,2016-12-25 00:00:00,A,62,9042.922073,67.82292766,72.57456304,29.12104167,0,7,62
5441,2016-12-25 00:00:00,B,61,16996.43701,75.79850531,80.15533787,28.06715278,19,7,80
5442,2016-12-25 00:00:00,C,13,14982.83393,76.95003394,77.33482363,32.52798611,55,7,68
5443,2016-12-25 00:00:00,D,23,19423.7851,79.14926532,86.54871134,33.80645833,68,7,91
5444,2016-12-25 00:00:00,E,53,14994.8136,80.62662392,140.4733897,41.20305556,17,7,70
5445,2016-12-25 00:00:00,G,47,26502.7574,75.46242345,76.6444148,28.72791667,88,7,135
5446,2016-12-25 00:00:00,H,36,14978.72939,92.91402977,94.94189776,51.35965278,11,7,47
5447,2016-12-26 00:00:00,A,62,9035.069335,68.25485651,72.03987226,29.10895833,0,7,62
5448,2016-12-26 00:00:00,B,61,16982.58355,75.55976606,78.5739708,27.99354167,19,7,80
5449,2016-12-26 00:00:00,C,13,14991.54396,77.00619903,78.62328908,32.95416667,55,7,68
5450,2016-12-26 00:00:00,D,23,19400.8569,78.96681633,83.53345973,34.11930556,68,7,91
5451,2016-12-26 00:00:00,E,53,14969.88944,80.74171636,139.9320076,41.230625,17,7,70
5452,2016-12-26 00:00:00,G,47,26500.68383,75.77602486,75.8942885,28.635,88,7,135
5453,2016-12-26 00:00:00,H,36,14987.51918,91.85353195,94.55490296,51.15548611,11,7,47
5454,2016-12-27 00:00:00,A,65,9065.263433,68.31558111,71.72796511,29.08917418,0,7,65
5455,2016-12-27 00:00:00,B,64,16949.73128,75.74808502,80.58192052,28.24684247,21,7,85
5456,2016-12-27 00:00:00,C,13,15025.38389,76.76680273,78.46863482,33.00284525,55,7,68
5457,2016-12-27 00:00:00,D,19,19411.5335,78.67857853,84.67204886,33.90229008,75,7,94
5458,2016-12-27 00:00:00,E,48,14997.39709,80.57230015,139.6009067,41.17918112,26,7,74
5459,2016-12-27 00:00:00,G,45,26471.72593,75.58681941,73.87399901,28.74378904,85,7,130
5460,2016-12-27 00:00:00,H,34,14975.71308,92.23025573,93.74616709,51.00173491,11,7,45
5461,2016-12-28 00:00:00,A,65,8997.809894,68.10562259,70.50092673,28.99835949,0,7,65
5462,2016-12-28 00:00:00,B,64,17026.51696,75.51621196,79.70150412,28.41440799,21,7,85
5463,2016-12-28 00:00:00,C,13,14933.16052,77.14037643,77.09144233,33.07796006,55,7,68
5464,2016-12-28 00:00:00,D,19,19407.10355,78.683838,84.01623711,33.66654779,75,7,94
5465,2016-12-28 00:00:00,E,48,14949.34974,81.0621709,140.6595983,41.12895863,26,7,74
5466,2016-12-28 00:00:00,G,45,26449.76553,76.15360494,74.2968615,29.04022825,85,7,130
5467,2016-12-28 00:00:00,H,34,14965.18413,91.1968179,93.02578055,50.75114123,11,7,45
5468,2016-12-29 00:00:00,A,65,9010.74785,67.86594772,71.53225828,28.8264624,0,7,65
5469,2016-12-29 00:00:00,B,64,16951.81447,75.97478816,79.03788704,28.31970752,21,7,85
5470,2016-12-29 00:00:00,C,13,14974.71132,76.80620588,78.71186515,32.79408078,55,7,68
5471,2016-12-29 00:00:00,D,19,19450.86385,79.07286935,82.07601206,33.68001393,75,7,94
5472,2016-12-29 00:00:00,E,48,14982.20016,80.70657971,140.6306566,41.07722841,26,7,74
5473,2016-12-29 00:00:00,G,45,26453.97225,76.05141913,75.63674871,28.7770195,85,7,130
5474,2016-12-29 00:00:00,H,34,14929.35808,90.8191085,92.0534429,50.70069638,11,7,45
5475,2016-12-30 00:00:00,A,65,9045.497365,68.24540639,69.06836639,28.69979181,0,7,65
5476,2016-12-30 00:00:00,B,64,17041.8725,75.61386047,78.8783328,28.30652325,21,7,85
5477,2016-12-30 00:00:00,C,13,14966.05582,76.87553186,79.11747961,32.63615545,55,7,68
5478,2016-12-30 00:00:00,D,19,19443.18639,78.50620504,81.72249322,33.40298404,75,7,94
5479,2016-12-30 00:00:00,E,48,14984.23219,81.50637698,138.6271012,41.19646079,26,7,74
5480,2016-12-30 00:00:00,G,45,26525.86957,76.03052281,76.93237399,28.90631506,85,7,130
5481,2016-12-30 00:00:00,H,34,14993.50802,91.51636312,93.77319619,50.46551006,11,7,45
5482,2016-12-31 00:00:00,A,65,9034.194444,67.99534529,71.09432929,28.74203113,0,7,65
5483,2016-12-31 00:00:00,B,64,16727.59348,75.61210786,79.56379448,27.95589325,21,7,85
5484,2016-12-31 00:00:00,C,13,14743.95155,77.44134743,76.82785261,32.92690882,55,7,68
5485,2016-12-31 00:00:00,D,19,18806.08424,78.35662727,81.41452314,33.11289844,75,7,94
5486,2016-12-31 00:00:00,E,48,14450.57837,80.60271925,139.5036383,39.66404744,26,7,74
5487,2016-12-31 00:00:00,G,45,26198.7234,74.72902968,76.85533574,28.15789474,85,7,130
5488,2016-12-31 00:00:00,H,34,13576.67547,88.8265678,92.47160109,45.90726464,11,7,45
5489,2017-01-01 00:00:00,A,65,9033.635134,67.85026253,72.18284013,28.60875,0,10,65
5490,2017-01-01 00:00:00,B,64,16878.98247,75.82822373,78.97282618,28.19583333,21,12,85
5491,2017-01-01 00:00:00,C,13,14987.05581,76.98908302,77.58461932,33.14347222,55,12,68
5492,2017-01-01 00:00:00,D,19,19411.32894,78.95129648,80.06146546,33.82513889,75,11,94
5493,2017-01-01 00:00:00,E,48,15001.11114,81.00129562,141.0558098,40.79458333,26,9,74
5494,2017-01-01 00:00:00,G,45,26461.7887,75.64389972,76.93325143,28.81930556,85,15,130
5495,2017-01-01 00:00:00,H,34,14979.06692,89.5194346,90.16887546,49.11743056,11,7,45
5496,2017-01-02 00:00:00,A,65,9038.685467,68.64287696,73.72714187,28.72868056,0,10,65
5497,2017-01-02 00:00:00,B,64,16877.91795,75.06213953,78.63014211,28.21486111,21,12,85
5498,2017-01-02 00:00:00,C,13,14969.43699,76.72293893,79.06243341,32.69013889,55,12,68
5499,2017-01-02 00:00:00,D,19,19416.26727,78.39119936,80.29319679,33.64861111,75,11,94
5500,2017-01-02 00:00:00,E,48,14937.65509,81.25415688,140.2374414,40.79909722,26,9,74
5501,2017-01-02 00:00:00,G,45,26439.65988,75.43279163,76.98632055,28.79520833,85,15,130
5502,2017-01-02 00:00:00,H,34,14922.90016,90.31766897,91.54939339,49.431875,11,7,45
5503,2017-01-03 00:00:00,A,65,9052.414014,68.31420512,75.67020927,28.83976405,0,10,65
5504,2017-01-03 00:00:00,B,64,16909.12825,75.71084502,79.37688893,28.29083969,21,12,85
5505,2017-01-03 00:00:00,C,13,14945.20146,76.89037113,75.95568049,32.91276891,55,12,68
5506,2017-01-03 00:00:00,D,19,19481.70936,78.75034939,79.27496462,33.52283137,75,12,94
5507,2017-01-03 00:00:00,E,48,14994.10905,81.42050331,139.8345591,40.99507287,26,9,74
5508,2017-01-03 00:00:00,G,43,26507.58194,75.61744943,76.68867883,28.87092297,88,15,131
5509,2017-01-03 00:00:00,H,33,15006.85606,90.19747361,91.26678797,49.48091603,12,7,45
5510,2017-01-04 00:00:00,A,64,9142.448478,68.13377784,74.98913315,29.09201389,0,10,64
5511,2017-01-04 00:00:00,B,56,16903.68694,75.74196944,78.04024941,28.18284722,23,12,79
5512,2017-01-04 00:00:00,C,10,14900.95737,77.13456416,76.42884472,32.47180556,55,12,65
5513,2017-01-04 00:00:00,D,19,19442.63083,78.26555753,79.02956712,33.38125,78,12,97
5514,2017-01-04 00:00:00,E,48,14901.81156,81.45739959,140.1258356,41.01784722,26,9,74
5515,2017-01-04 00:00:00,G,43,26538.26406,75.04440002,76.601998,28.74631944,88,15,131
5516,2017-01-04 00:00:00,H,33,14873.89585,89.66247102,91.04850347,49.40923611,12,7,45
5517,2017-01-05 00:00:00,A,64,9115.976008,68.11727672,73.94378003,29.31236111,0,10,64
5518,2017-01-05 00:00:00,B,56,16982.84041,74.78614841,79.83230207,28.04513889,23,12,79
5519,2017-01-05 00:00:00,C,10,14880.29649,76.10879579,78.12882467,32.21423611,55,12,65
5520,2017-01-05 00:00:00,D,19,19366.24027,78.48970727,80.74307797,33.32673611,78,10,97
5521,2017-01-05 00:00:00,E,48,14968.23491,81.53931312,140.1753556,40.95104167,26,9,74
5522,2017-01-05 00:00:00,G,43,26533.94259,75.41587813,75.05485562,28.58701389,88,15,131
5523,2017-01-05 00:00:00,H,33,14978.90596,90.27183161,92.71086414,49.47861111,12,7,45
5524,2017-01-06 00:00:00,A,64,9096.669273,68.20079719,71.62619306,29.25863983,0,7,64
5525,2017-01-06 00:00:00,B,56,16985.84777,75.26745502,80.03104206,28.04378904,23,7,79
5526,2017-01-06 00:00:00,C,10,14926.95171,76.94744721,76.94181084,32.34406662,55,7,65
5527,2017-01-06 00:00:00,D,19,19450.76431,79.03552178,78.212312,33.43733518,78,7,97
5528,2017-01-06 00:00:00,E,48,14910.99468,81.33756786,139.628229,41.19888966,26,7,74
5529,2017-01-06 00:00:00,G,43,26544.64659,75.6567128,74.79291193,28.59347675,88,7,131
5530,2017-01-06 00:00:00,H,33,14931.84274,89.48671044,91.48624165,49.38160999,12,7,45
5531,2017-01-07 00:00:00,A,64,9094.238626,68.42519618,74.51531714,29.25652778,0,7,64
5532,2017-01-07 00:00:00,B,56,16945.22999,75.77813266,78.20795511,28.02409722,23,7,79
5533,2017-01-07 00:00:00,C,10,14896.37397,76.93083392,77.51383613,32.285,55,7,65
5534,2017-01-07 00:00:00,D,19,19376.01291,78.48348843,77.93649488,33.41104167,78,7,97
5535,2017-01-07 00:00:00,E,48,14994.40526,81.6545798,139.9361633,40.78347222,26,7,74
5536,2017-01-07 00:00:00,G,43,26490.75259,75.69180342,75.68652994,28.51875,88,7,131
5537,2017-01-07 00:00:00,H,33,14951.55653,87.83800206,87.32683637,48.54090278,12,7,45
5538,2017-01-08 00:00:00,A,64,9110.338889,67.87886377,73.57208549,29.21743056,0,7,64
5539,2017-01-08 00:00:00,B,56,16948.3347,75.22886158,80.32849212,28.02166667,23,7,79
5540,2017-01-08 00:00:00,C,10,14988.82912,77.37328504,77.1708156,32.87527778,55,7,65
5541,2017-01-08 00:00:00,D,19,19454.09523,78.79741569,77.21729834,33.26159722,78,7,97
5542,2017-01-08 00:00:00,E,48,14956.67276,81.23722078,141.8428463,40.89965278,26,7,74
5543,2017-01-08 00:00:00,G,43,26511.10702,75.82709703,75.40348857,28.66388889,88,7,131
5544,2017-01-08 00:00:00,H,33,14904.47848,87.93915631,86.16029877,48.20965278,12,7,45
5545,2017-01-09 00:00:00,A,64,9063.809542,68.10902133,71.23911007,29.16439972,0,7,64
5546,2017-01-09 00:00:00,B,56,16982.63374,75.45314479,80.09768321,28.0148508,23,7,79
5547,2017-01-09 00:00:00,C,10,14925.85799,76.82047825,79.1426548,32.63983345,55,7,65
5548,2017-01-09 00:00:00,D,19,19460.57547,78.91440249,77.23238209,33.37349063,78,7,97
5549,2017-01-09 00:00:00,E,48,14919.50104,81.97350311,140.0516764,40.89299098,26,7,74
5550,2017-01-09 00:00:00,G,43,26510.47176,75.86796207,75.46626025,28.27668286,88,7,131
5551,2017-01-09 00:00:00,H,33,15009.82326,88.07667352,84.02200946,48.46821652,12,7,45
5552,2017-01-10 00:00:00,A,64,9105.598574,68.66660671,75.73761532,29.40972222,0,7,64
5553,2017-01-10 00:00:00,B,56,16980.39614,75.3591865,79.65416958,28.07555556,23,7,79
